open,high,low,close,volume,datetime
1259.2,1275.0,1250.4,1252.6,894708,2025-01-29
1254.6,1283.0,1250.2,1279.6,819565,2025-01-30
1276.0,1285.2,1207.6,1211.8,3674212,2025-01-31
1211.8,1211.8,1166.0,1192.4,5732966,2025-02-03
1191.2,1205.8,1171.6,1175.0,2593694,2025-02-04
1174.4,1205.0,1162.8,1202.8,1483465,2025-02-05
1202.8,1210.6,1190.0,1196.8,1312252,2025-02-06
1195.8,1212.4,1193.2,1207.6,710678,2025-02-07
1209.2,1227.4,1203.4,1205.4,841252,2025-02-10
1204.0,1242.0,1198.6,1242.0,1071645,2025-02-11
1242.0,1329.0,1239.6,1313.6,2035515,2025-02-12
1319.6,1366.2,1277.0,1325.0,1821938,2025-02-13
1429.2,1429.2,1201.6,1307.6,1729212,2025-02-14
1316.0,1371.4,1315.0,1371.4,1073946,2025-02-17
1372.0,1380.8,1303.0,1313.4,1230717,2025-02-18
1313.4,1349.6,1300.0,1340.8,808586,2025-02-19
1345.0,1363.8,1331.6,1345.2,872285,2025-02-20
1348.0,1395.0,1336.4,1385.8,1575978,2025-02-21
1379.0,1444.4,1376.0,1442.2,1777603,2025-02-24
1444.0,1449.4,1407.2,1416.2,1260004,2025-02-25
1417.8,1432.6,1350.4,1363.6,1338722,2025-02-26
1361.0,1392.0,1332.6,1351.0,935503,2025-02-27
1345.0,1367.0,1317.4,1350.2,1324263,2025-02-28
1358.0,1364.6,1350.6,1357.6,9585,2025-03-01
1352.0,1358.8,1341.0,1347.0,12878,2025-03-02
1343.4,1346.8,1301.0,1325.4,977055,2025-03-03
1327.6,1378.2,1325.6,1370.0,974697,2025-03-04
1370.0,1395.0,1331.6,1334.8,1298846,2025-03-05
1333.2,1389.4,1331.2,1370.0,1088269,2025-03-06
1370.4,1389.8,1327.0,1357.2,1112687,2025-03-07
1360.0,1365.6,1334.2,1340.0,428051,2025-03-10
1340.0,1357.2,1326.2,1342.6,472889,2025-03-11
1342.6,1350.0,1323.4,1330.2,337186,2025-03-12
1334.0,1334.6,1283.2,1316.2,1633161,2025-03-13
1313.0,1318.2,1296.4,1301.0,968523,2025-03-14
1301.0,1306.8,1300.2,1306.0,18315,2025-03-15
1306.0,1316.4,1302.2,1313.2,52245,2025-03-16
1315.0,1351.2,1315.0,1349.0,921790,2025-03-17
1352.0,1363.6,1330.0,1336.2,1023036,2025-03-18
1336.2,1350.0,1318.6,1332.0,609894,2025-03-19
1332.0,1344.0,1303.0,1322.8,957736,2025-03-20
1322.8,1335.0,1295.0,1311.0,753372,2025-03-21
1310.6,1312.2,1252.0,1259.8,1144093,2025-03-24
1258.4,1284.6,1247.0,1279.6,798433,2025-03-25
1283.0,1292.0,1242.6,1245.8,913419,2025-03-26
1244.4,1247.0,1194.4,1199.2,1299435,2025-03-27
1201.2,1209.0,1142.0,1153.2,1797512,2025-03-28
1156.0,1158.8,1123.0,1129.6,201642,2025-03-29
1129.6,1138.0,1123.0,1123.0,76779,2025-03-30
1122.2,1189.6,1113.6,1188.0,1375363,2025-03-31
1188.0,1196.6,1130.4,1137.0,1139427,2025-04-01
1136.6,1170.0,1131.6,1161.2,815339,2025-04-02
1161.4,1176.6,1099.0,1122.2,1310754,2025-04-03
1126.0,1127.0,1076.4,1081.4,1599526,2025-04-04
1080.0,1092.0,1064.2,1084.2,110487,2025-04-05
1090.8,1105.0,1081.0,1105.0,112817,2025-04-06
1095.0,1095.2,1015.4,1053.4,2216199,2025-04-07
1056.0,1077.8,991.6,992.8,4463635,2025-04-08
992.8,1059.4,958.0,1058.6,4584241,2025-04-09
1060.2,1062.0,1006.0,1022.4,3137916,2025-04-10
1027.4,1064.8,1022.4,1058.6,1787575,2025-04-11
1063.6,1084.0,1060.2,1080.8,229745,2025-04-12
1080.2,1086.6,1080.0,1086.6,86910,2025-04-13
1082.6,1091.2,1029.0,1035.0,1339168,2025-04-14
1031.2,1048.4,1018.4,1042.0,871084,2025-04-15
1044.6,1056.4,1021.0,1041.4,986332,2025-04-16
1041.4,1065.0,1037.6,1062.0,1247444,2025-04-17
1055.8,1055.8,1006.2,1022.4,1631940,2025-04-18
1026.8,1044.0,1017.6,1040.6,1297803,2025-04-21
1043.0,1107.6,1033.0,1093.0,3120182,2025-04-22
1100.0,1103.4,1055.0,1062.4,1711025,2025-04-23
1060.0,1089.2,1051.4,1071.4,1488937,2025-04-24
1078.0,1112.0,1073.2,1106.4,1297473,2025-04-25
