open,high,low,close,volume,datetime
303.2,305.3,298.8,299.22,9158830,2025-03-30
300.07,310.88,300.0,309.72,48301070,2025-03-31
310.01,312.9,302.7,303.24,46073820,2025-04-01
303.22,306.5,301.21,306.11,40192400,2025-04-02
306.28,309.2,296.0,302.09,52379750,2025-04-03
303.55,304.37,284.4,285.35,88534980,2025-04-04
285.25,287.03,280.11,284.98,14100160,2025-04-05
285.35,290.47,284.22,290.35,8755880,2025-04-06
285.3,294.0,275.76,287.56,125059850,2025-04-07
290.0,294.66,281.5,282.03,65473560,2025-04-08
280.91,294.48,276.33,293.4,109320240,2025-04-09
294.09,296.75,288.27,292.46,62750700,2025-04-10
292.8,300.48,292.8,299.81,50415310,2025-04-11
300.18,301.8,300.03,300.95,4615240,2025-04-12
300.88,301.99,300.01,301.49,4079210,2025-04-13
301.49,302.4,295.13,296.5,34689330,2025-04-14
296.51,300.45,295.6,297.99,24246330,2025-04-15
298.09,303.3,296.06,300.8,30083090,2025-04-16
301.0,305.07,300.41,304.8,37528700,2025-04-17
302.7,303.85,296.25,300.01,46057000,2025-04-18
302.67,308.7,301.76,308.12,51188620,2025-04-21
308.5,315.0,306.55,312.25,64466770,2025-04-22
313.0,314.98,305.55,310.0,58824230,2025-04-23
310.78,312.8,309.09,310.16,24105720,2025-04-24
310.89,317.87,310.71,316.69,51669060,2025-04-25
