open,high,low,close,volume,datetime
1484.5,1497.85,1441.2,1459.4,4027190,2024-10-25
1454.9,1468.4,1425.6,1436.5,2800140,2024-10-28
1441.3,1459.0,1417.0,1453.8,2282930,2024-10-29
1462.2,1486.45,1460.1,1479.95,1946290,2024-10-30
1473.85,1496.5,1463.9,1471.55,2088310,2024-10-31
1473.2,1517.6,1467.0,1516.4,1980880,2024-11-01
1522.5,1526.15,1505.0,1518.9,1122350,2024-11-02
1525.2,1534.0,1517.4,1523.2,1393180,2024-11-05
1528.8,1548.95,1457.0,1471.85,4504510,2024-11-06
1471.85,1498.9,1441.0,1485.0,2332660,2024-11-07
1486.0,1490.0,1459.2,1474.6,1309350,2024-11-08
1467.85,1471.2,1420.0,1425.8,2399810,2024-11-11
1420.85,1447.7,1390.0,1437.0,2421250,2024-11-12
1444.0,1454.5,1411.45,1415.25,1716360,2024-11-13
1412.0,1422.35,1395.55,1414.35,1681780,2024-11-14
1416.1,1440.0,1414.6,1436.55,1299360,2024-11-15
1430.25,1468.0,1426.85,1457.1,2341400,2024-11-18
1465.0,1469.35,1435.25,1441.8,1691480,2024-11-19
1445.0,1461.0,1421.65,1440.9,1160490,2024-11-20
1447.7,1454.95,1425.25,1442.1,1263760,2024-11-21
1451.45,1485.0,1445.0,1476.2,3000850,2024-11-22
1467.9,1494.8,1445.15,1451.3,2915190,2024-11-25
1450.05,1450.05,1394.0,1418.0,2092140,2024-11-26
1418.0,1451.7,1390.05,1430.75,2489890,2024-11-27
1433.0,1439.3,1400.05,1420.35,1439300,2024-11-28
1426.85,1445.0,1410.0,1412.45,1367020,2024-11-29
1412.6,1450.0,1412.6,1443.0,1227310,2024-12-02
1449.15,1474.0,1438.35,1451.25,1355090,2024-12-03
1455.5,1460.0,1420.2,1426.0,901360,2024-12-04
1429.8,1441.4,1421.0,1431.9,934420,2024-12-05
1436.5,1443.0,1426.35,1432.3,602500,2024-12-06
1437.4,1480.0,1436.0,1479.9,1937340,2024-12-09
1483.7,1489.85,1452.0,1477.7,2465990,2024-12-10
1477.9,1504.4,1468.7,1504.4,2328540,2024-12-11
1505.3,1515.9,1464.2,1477.0,2379460,2024-12-12
1361.2,1387.3,1352.75,1369.25,2944010,2024-12-13
1369.0,1383.1,1305.0,1307.4,2431390,2024-12-16
1310.5,1362.0,1310.5,1362.0,1974800,2024-12-17
1366.8,1406.8,1364.15,1382.0,2266710,2024-12-18
1382.0,1399.65,1321.55,1333.6,4482010,2024-12-19
1335.95,1371.8,1326.5,1360.0,3052890,2024-12-20
1383.95,1399.8,1369.0,1392.95,1870130,2024-12-23
1395.15,1405.0,1360.6,1371.9,1757760,2024-12-24
1371.95,1399.0,1360.55,1397.35,1293950,2024-12-25
1398.0,1413.8,1387.0,1400.1,1270380,2024-12-26
1401.35,1414.0,1398.25,1413.9,923270,2024-12-27
1413.9,1413.9,1384.0,1392.6,1118100,2024-12-28
1398.85,1404.45,1392.7,1398.1,631180,2024-12-30
1405.0,1414.0,1401.0,1409.5,659120,2025-01-03
1410.0,1411.8,1398.8,1407.0,272400,2025-01-06
1409.3,1443.0,1407.05,1441.0,1034830,2025-01-08
1443.65,1457.0,1431.55,1453.3,1305200,2025-01-09
1457.5,1493.0,1455.05,1488.6,1508230,2025-01-10
1493.5,1508.55,1470.6,1490.3,1356090,2025-01-13
1491.4,1499.65,1480.4,1491.4,856070,2025-01-14
1493.0,1509.0,1487.0,1508.4,832410,2025-01-15
1509.65,1523.5,1505.45,1520.75,915640,2025-01-16
1520.9,1529.5,1505.55,1516.35,865870,2025-01-17
1521.8,1529.9,1485.6,1497.1,1241740,2025-01-20
1502.8,1583.55,1498.0,1580.0,3064420,2025-01-21
