open,high,low,close,volume,datetime
119.76,120.76,118.4,119.12,20432080,2025-01-16
119.4,125.0,118.7,124.88,36128740,2025-01-17
126.3,128.86,123.2,123.4,40177090,2025-01-20
124.36,124.66,121.34,124.56,20072920,2025-01-21
125.04,127.28,121.94,123.74,24571490,2025-01-22
123.52,125.0,121.58,124.96,14823710,2025-01-23
125.22,127.98,123.0,124.14,29690280,2025-01-24
124.6,124.98,118.74,119.46,23328720,2025-01-27
119.3,121.94,117.12,121.2,30176500,2025-01-28
121.42,123.0,120.84,121.78,14891780,2025-01-29
121.82,123.24,121.6,122.76,13351060,2025-01-30
122.7,124.6,119.54,121.18,24646560,2025-01-31
121.0,121.0,117.02,118.3,24752810,2025-02-03
118.26,120.0,116.5,117.16,17712430,2025-02-04
117.1,121.0,116.02,120.4,23750270,2025-02-05
120.8,123.0,120.08,121.5,21591610,2025-02-06
121.86,123.62,120.48,122.28,21757600,2025-02-07
122.42,127.0,119.0,120.82,99932910,2025-02-10
120.54,122.1,119.62,121.12,36295550,2025-02-11
121.4,128.0,119.24,127.26,61395060,2025-02-12
127.34,129.94,123.5,128.1,49103210,2025-02-13
129.0,133.98,125.0,131.5,71277920,2025-02-14
133.5,139.0,132.64,138.2,56916550,2025-02-17
138.6,138.8,133.2,134.6,36415970,2025-02-18
134.8,139.0,132.68,138.52,28689610,2025-02-19
139.02,139.68,136.0,137.74,25628460,2025-02-20
137.98,140.3,135.14,137.18,27902790,2025-02-21
137.5,147.26,135.72,146.94,56675820,2025-02-24
147.22,150.14,141.3,143.04,111058320,2025-02-25
145.02,145.14,136.54,138.02,43089570,2025-02-26
138.32,139.26,134.2,134.34,38496650,2025-02-27
134.36,141.0,133.52,140.32,47171820,2025-02-28
140.5,140.76,139.58,139.92,528330,2025-03-01
140.06,140.32,138.5,139.04,1111330,2025-03-02
139.12,139.42,133.04,135.92,45726230,2025-03-03
136.08,142.26,136.08,140.92,47781470,2025-03-04
141.2,142.0,136.62,136.98,34447370,2025-03-05
137.08,138.64,134.14,136.46,21984070,2025-03-06
136.46,139.2,133.02,135.7,27917610,2025-03-07
136.4,137.5,134.42,137.14,27158090,2025-03-10
137.38,138.88,135.06,135.72,24230560,2025-03-11
135.82,136.42,133.8,134.0,14990380,2025-03-12
133.8,135.5,128.16,131.9,51648880,2025-03-13
132.0,132.46,129.0,130.54,28123720,2025-03-14
130.92,131.8,130.86,131.2,690760,2025-03-15
131.2,132.28,130.68,131.96,2175110,2025-03-16
132.0,134.68,131.58,134.06,29411130,2025-03-17
134.4,136.4,131.5,132.08,42250940,2025-03-18
132.18,133.16,130.22,132.04,17788590,2025-03-19
132.02,133.04,129.46,131.16,24114370,2025-03-20
131.16,132.34,128.58,129.8,18913670,2025-03-21
129.7,129.74,125.32,125.88,19696160,2025-03-24
125.9,130.0,123.22,129.58,28991160,2025-03-25
129.7,130.52,124.5,125.8,22152150,2025-03-26
126.02,126.3,122.5,122.98,23941440,2025-03-27
123.0,124.1,120.5,121.56,27840560,2025-03-28
120.7,121.28,119.42,119.42,3104970,2025-03-29
119.42,119.98,119.42,119.42,1177640,2025-03-30
118.98,124.5,118.42,123.3,23194170,2025-03-31
123.3,125.3,120.12,120.8,26636260,2025-04-01
120.56,121.98,117.52,120.1,31875080,2025-04-02
120.22,121.8,114.02,116.42,34693160,2025-04-03
118.0,118.0,110.5,110.9,42576130,2025-04-04
108.8,111.0,108.68,110.7,4545980,2025-04-05
110.26,112.6,109.82,111.94,5139510,2025-04-06
109.94,113.66,102.68,111.32,60054700,2025-04-07
111.98,113.98,105.66,106.8,29729090,2025-04-08
106.5,117.3,105.52,116.08,67845010,2025-04-09
115.98,116.84,112.0,114.04,39763540,2025-04-10
114.12,117.5,113.98,117.1,22561870,2025-04-11
117.22,118.98,117.22,118.38,2618140,2025-04-12
118.38,118.96,118.06,118.56,1712030,2025-04-13
118.56,118.64,113.18,114.5,18224570,2025-04-14
114.66,115.7,111.48,112.2,20549560,2025-04-15
112.0,114.58,110.2,113.04,24856650,2025-04-16
113.42,116.02,112.3,115.56,21857920,2025-04-17
113.28,114.44,110.8,111.62,27889920,2025-04-18
112.88,114.96,112.24,113.92,15076760,2025-04-21
114.48,118.3,112.64,116.7,29483130,2025-04-22
117.34,117.48,112.66,114.44,23841920,2025-04-23
114.4,116.28,113.16,113.84,15293650,2025-04-24
114.16,117.76,114.06,117.7,20206280,2025-04-25
