open,high,low,close,volume,datetime
23.6,23.935,23.5,23.875,10243400,2025-04-12
23.81,23.93,23.775,23.895,3634300,2025-04-13
23.895,23.91,22.82,23.01,31345100,2025-04-14
23.03,23.62,22.875,23.31,37432800,2025-04-15
23.265,23.74,22.9,23.405,28214400,2025-04-16
23.455,23.865,23.27,23.75,40076200,2025-04-17
23.55,23.85,23.3,23.62,43942200,2025-04-18
23.725,24.235,23.65,24.13,48373700,2025-04-21
24.15,24.635,23.805,24.355,60438800,2025-04-22
24.39,24.45,23.82,24.025,39266400,2025-04-23
24.0,24.2,23.835,23.915,22460500,2025-04-24
23.945,24.27,23.945,24.13,36090900,2025-04-25
