open,high,low,close,volume,datetime
3708,3734,3688,3708,200461,2025-01-30
3710,3725,3644,3664,261087,2025-01-31
3664,3675,3595,3627,182910,2025-02-03
3617,3659,3541,3562,197716,2025-02-04
3565,3595,3518,3575,203815,2025-02-05
3584,3609,3540,3573,259053,2025-02-06
3577,3595,3444,3465,446799,2025-02-07
3486,3537,3459,3491,441962,2025-02-10
3491,3536,3475,3513,243487,2025-02-11
3515,3639,3484,3620,807212,2025-02-12
3621,3772,3491,3530,685477,2025-02-13
3635,3635,3470,3515,531420,2025-02-14
3535,3591,3505,3591,393361,2025-02-17
3590,3609,3500,3514,309662,2025-02-18
3536,3600,3506,3567,199555,2025-02-19
3573,3748,3545,3728,931843,2025-02-20
3728,3800,3701,3800,388094,2025-02-21
3825,3913,3812,3874,599903,2025-02-24
3890,3921,3853,3887,407169,2025-02-25
3888,3917,3663,3744,592273,2025-02-26
3744,3744,3603,3617,573370,2025-02-27
3617,3845,3617,3810,654241,2025-02-28
3828,3833,3790,3808,7406,2025-03-01
3808,3812,3780,3800,10600,2025-03-02
3770,3818,3701,3811,429845,2025-03-03
3825,3849,3750,3826,445401,2025-03-04
3833,3850,3630,3664,1012132,2025-03-05
3670,3692,3553,3563,719414,2025-03-06
3580,3598,3455,3516,598187,2025-03-07
3517,3538,3400,3422,576964,2025-03-10
3427,3486,3412,3443,317268,2025-03-11
3431,3459,3395,3429,206237,2025-03-12
3428,3445,3320,3356,414555,2025-03-13
3356,3450,3339,3422,295468,2025-03-14
3440,3457,3429,3445,16236,2025-03-15
3445,3485,3441,3484,24917,2025-03-16
3458,3500,3400,3438,307345,2025-03-17
3448,3453,3380,3390,334749,2025-03-18
3390,3412,3359,3397,138956,2025-03-19
3401,3420,3357,3391,213400,2025-03-20
3403,3434,3377,3381,142612,2025-03-21
3374,3380,3325,3343,216855,2025-03-24
3347,3369,3302,3354,209526,2025-03-25
3354,3365,3250,3262,200072,2025-03-26
3264,3267,3200,3204,263508,2025-03-27
3208,3220,3139,3181,321858,2025-03-28
3181,3181,3147,3150,23382,2025-03-29
3150,3152,3088,3088,36196,2025-03-30
3114,3399,3056,3358,819981,2025-03-31
3356,3393,3184,3184,445415,2025-04-01
3195,3312,3173,3283,332278,2025-04-02
3302,3325,3160,3213,217530,2025-04-03
3230,3258,3058,3088,375452,2025-04-04
3079,3083,3006,3064,61196,2025-04-05
3072,3123,3051,3099,29062,2025-04-06
3093,3093,2878,3040,423312,2025-04-07
3050,3094,2951,2958,165762,2025-04-08
2969,3075,2868,3073,409890,2025-04-09
3070,3070,2970,3012,206995,2025-04-10
3012,3098,2996,3084,179126,2025-04-11
3080,3105,3075,3096,18691,2025-04-12
3096,3110,3087,3095,15399,2025-04-13
3101,3132,3031,3100,152368,2025-04-14
3106,3214,3083,3194,178602,2025-04-15
3194,3200,3108,3144,184186,2025-04-16
3150,3173,3112,3151,168377,2025-04-17
3140,3155,3048,3080,153914,2025-04-18
3109,3144,3093,3125,155611,2025-04-21
3127,3170,3096,3145,191164,2025-04-22
3145,3168,3076,3123,230232,2025-04-23
3123,3177,3114,3127,120731,2025-04-24
3136,3300,3133,3297,371484,2025-04-25
